Training;TWI;SLOPE;PROFC;PLANC;NDVI;LANDUSE;GEOM;GEO;ELEV;ASP
1;4.322141;23.677618;0.002742;-0.007968;0.461322;3;1;10;201.573669;123.004181
1;4.161016;27.236259;0.03513;0.01227;0.664928;3;1;10;161.412598;56.313553
1;4.766163;22.723877;-0.002128;0.001137;0.593548;3;1;3;364.776367;198.174332
1;6.090108;15.336727;0.013392;0.000694;0.599687;3;1;3;294.226013;144.479599
1;4.613071;24.726418;0.002722;0.00058;0.174084;3;1;3;273.568665;132.594116
1;4.187124;30.000084;-0.001609;-0.000978;0.590709;3;1;3;261.102417;165.316391
1;4.395432;26.199928;-0.003858;-0.000539;0.571644;3;1;3;258.225708;180.703033
1;4.279483;27.132526;0.001819;0.002904;0.596839;3;1;3;258.351685;176.308441
1;4.111118;28.781092;-0.002237;-0.002638;0.223189;3;1;10;219.037323;119.590263
1;4.890061;13.560767;0.002323;-0.000808;0.19026;3;1;10;204.940308;233.323135
1;5.210634;9.890707;0.001193;0.009937;0.134483;3;1;10;207.696686;193.723007
1;4.280365;25.682844;-0.015502;0.001624;0.549172;3;3;12;15.465483;320.883331
1;4.974169;12.702202;0.00063;0.001403;0.647579;3;1;3;280.02002;131.688919
1;5.713305;23.259365;0.005673;-0.005066;0.457178;3;1;3;254.84201;169.496948
1;5.019335;18.618889;0.006968;-0.002376;0.397092;3;1;3;251.160934;171.370682
1;4.705176;20.764618;0.008714;-0.000337;0.416852;3;1;3;250.323822;178.617523
1;4.650324;19.963943;0.00663;0.006263;0.542403;3;1;3;250.025665;172.340546
1;4.515529;21.501339;-0.000558;-0.006123;0.477582;3;1;3;247.761047;165.520844
1;4.362238;23.441444;0.001456;0.008128;0.435787;3;1;3;246.61673;167.277649
1;4.310071;22.946022;-0.004514;0.009916;0.484639;3;1;3;242.720261;139.822144
1;4.216205;25.655552;0.004803;0.013526;0.44778;3;1;10;224.087219;126.122391
1;4.106983;28.514101;-0.003587;-0.00027;0.370482;3;1;10;214.148727;114.191147
1;4.420836;23.676552;-0.003482;0.000225;0.664586;3;3;10;35.449036;337.523682
1;4.233838;28.210962;-0.013028;-0.000582;0.657607;3;3;10;38.83313;337.675964
1;5.245454;11.16818;0.029285;0.002571;0.610493;7;1;8;335;218.29129
1;4.428967;26.469658;-0.002437;-0.000766;0.491212;3;1;3;244.703857;175.90387
1;4.057206;29.017136;0.001005;-0.003314;0.474817;3;1;10;193.78299;213.568451
1;4.390302;22.594746;0.005539;0.013042;0.639952;3;3;10;38.239937;307.556519
1;4.571412;29.296398;-0.003471;-0.006881;0.562463;3;1;3;379.605682;301.652405
1;4.658389;20.4091;-0.032817;-0.019339;0.637018;3;1;10;19.646549;157.582031
1;4.595495;19.708914;-0.001256;0.004136;0.615185;6;3;10;48.034836;297.564117
1;4.816262;20.034496;-0.007049;-0.001815;0.606162;3;1;3;363.763733;296.800293
1;6.286719;7.322636;-0.016009;0.000638;0.557394;3;1;10;180.68454;82.491974
1;4.079044;35.395107;-0.010022;-0.005707;0.589147;3;1;3;377.849792;321.214203
1;4.280653;23.553446;0.010025;0.018017;0.631408;3;1;3;275.373627;110.134521
1;4.940288;13.488216;0.005038;0.001734;0.107715;3;1;10;214.158157;133.598083
1;5.226336;10.673148;-0.005883;0.002818;0.07542;3;1;3;241.706665;140.557831
1;5.183094;10.670156;0.002649;-0.000335;0.617191;7;1;10;49.820686;126.749931
1;4.510884;23.203903;-0.000156;0.002721;0.435377;3;1;3;246.854218;211.505783
1;8.10255;15.849814;0.001043;-0.01033;0.250525;3;1;10;220.535217;134.445831
1;4.73824;17.955112;0.005074;-0.004595;0.393738;3;1;10;217.548279;155.957733
1;5.015097;18.980661;0.016697;-0.001563;0.253733;3;1;10;216.092834;170.117386
1;5.268223;19.222979;0.024392;-0.003732;0.340068;3;1;10;215.686462;181.074493
1;4.819145;16.976059;0.018468;0.003981;0.411397;3;1;10;215.950653;179.777313
1;5.193308;18.273499;-0.00544;-0.010211;0.628599;6;3;10;66.057922;297.226868
1;4.580503;22.045713;-0.021161;-0.01764;0.372512;3;1;3;243.726105;151.071289
1;4.350842;25.986887;-0.008081;-0.002311;0.582093;3;1;10;206.279877;187.573303
1;4.594026;19.587341;-0.00168;0.007083;0.460253;3;1;10;207.818787;181.768066
1;5.693911;11.726856;0.000522;0.001508;0.647663;3;3;12;27.718216;337.871582
1;4.955775;20.265038;-0.011205;-0.000414;0.639688;5;3;2;25.179489;7.187519
1;4.022511;32.45155;-0.0021;-0.010548;0.686928;6;3;2;94.797569;319.19809
1;3.978036;33.233974;-0.005214;-0.001939;0.610844;6;3;2;103.869553;313.553131
1;4.15226;26.370007;0.013698;0.009682;0.598558;3;1;3;250.469986;199.681
1;4.758253;16.741117;0.009762;0.006042;0.156211;3;1;10;216.000671;138.923218
1;5.63022;10.373672;0.000912;0.001731;0.655688;3;3;12;32.379898;339.646942
1;4.505436;24.923843;-0.013107;-0.001525;0.520279;3;3;10;44.322601;351.817932
1;5.620941;21.226906;-0.012077;-0.000518;0.315316;3;3;10;46.110764;326.870483
1;3.894257;40.035652;-0.005517;-0.011868;0.660297;6;3;2;56.154419;12.456538
1;4.719684;22.317579;-0.000407;-0.005984;0.499435;6;3;2;71.051453;180.932556
1;3.901256;40.311584;-4.70E-05;-0.003714;0.436467;6;3;2;83.648682;353.884583
1;3.905513;35.933586;-0.000777;0.001722;0.642316;6;3;2;95.770767;347.759491
1;5.071166;18.906651;0.003371;0.004529;0.498063;3;1;10;188.894165;129.870895
1;4.704741;16.154646;0.009597;0.012816;0.386702;3;1;10;196.238373;146.421356
1;5.644947;19.941267;0.014168;0.002051;0.565431;3;1;10;189.588837;164.105194
1;4.554328;23.562218;0.003954;0.003853;0.594564;3;1;10;186.766998;158.364212
1;4.833122;28.061781;0.02464;0.002001;0.568785;3;1;10;197.148743;172.005554
1;4.804934;16.318346;0.008878;-0.007234;0.622944;3;1;10;173.092529;152.994507
1;3.975423;33.311108;0.001384;-0.00524;0.668001;5;3;2;42.570103;45.429371
1;4.37082;28.899321;-0.015258;-0.006776;0.619208;3;1;10;171.7258;178.388748
1;4.302148;27.88987;-0.012785;-0.005682;0.585707;3;1;10;172.879715;193.016144
1;4.960969;14.44799;0.001149;0.00467;0.54403;3;1;10;165.834045;159.245132
1;4.619841;19.580868;0.004485;-0.002257;0.656999;3;1;10;152.45076;133.251572
1;4.335686;23.994722;-0.014274;-0.002345;0.683443;5;3;2;27.572153;89.008728
1;5.302777;13.733126;0.007856;0.001043;0.677214;7;1;10;152.049789;194.979187
1;5.236099;11.957969;-0.002391;0.001692;0.620004;7;1;10;156.261444;200.859192
1;4.906942;23.743448;0.005137;-0.003931;0.68219;3;1;10;144.086945;107.301041
1;4.680527;21.854202;-0.000528;-0.0063;0.583516;3;1;10;140.26651;177.164352
1;4.86901;15.873192;0.000197;0.009776;0.660197;7;1;10;135.351654;203.670013
1;4.631486;22.492411;0.001112;-0.005824;0.658266;3;3;2;31.605988;85.819244
1;4.332348;26.99453;0.000575;0.00459;0.582015;7;3;2;41.824684;206.052094
1;4.916956;13.432774;-0.000713;0.002186;0.634737;7;1;10;128.203156;158.629593
1;4.900462;15.19117;-0.000607;0.010349;0.623893;3;3;2;28.987736;91.320496
1;4.796135;17.972898;-0.010612;-0.000543;0.615852;3;3;2;24.870737;217.847366
1;4.221884;31.033388;-0.001589;9.30E-05;0.634354;3;3;2;31.210258;164.80751
1;4.440487;27.267918;-0.01083;-0.020402;0.543677;7;1;10;103.759918;210.477646
1;4.933897;21.081913;-0.002575;-4.40E-05;0.611493;3;3;2;31.09955;159.827789
1;6.477312;16.247005;0.008315;0.000879;0.644922;3;3;2;16.813213;155.552628
1;4.364897;27.987869;-0.006274;-0.009897;0.647761;3;3;2;25.409723;138.807037
1;4.162044;28.977314;0.006223;0.018054;0.574155;5;3;2;30.206585;166.150787
1;4.644794;22.080383;-0.007566;-0.002227;0.579908;5;3;2;16.685959;170.934875
1;4.465953;22.562542;-0.008603;-0.009594;0.674422;3;3;2;48.266235;66.216667
1;5.021981;11.844187;0.008974;0.008075;0.260035;3;6;13;13.479138;320.108154
1;4.332155;21.923058;-0.0025;0.010239;0.237199;3;6;13;9.771603;121.488022
1;5.294774;9.503099;-0.011107;0.003245;0.073825;3;6;13;11.264109;286.881805
1;4.401771;21.165804;0.016752;-0.00169;0.417244;3;6;13;11.895269;121.15226
1;4.225669;24.724579;0.004656;0.011036;0.630938;6;4;13;28.446602;36.490791
0;3.72047;37.333214;0.005777;0.007153;0.622047;7;1;3;772.175781;102.25824
0;5.408695;8.657554;;;0.575725;7;1;3;762.0448;211.764603
0;4.061528;27.772736;0.01626;0.024847;0.618401;7;1;3;769.148438;117.182953
0;5.862911;5.281941;-0.026959;-0.027287;0.574831;7;1;3;760.13623;227.882965
0;4.347699;21.878036;0.001284;0.031054;0.610905;7;1;3;762.808228;149.403046
0;5.105733;11.098177;-0.009112;-0.006867;0.569576;7;1;3;759.682495;238.749695
0;3.91212;33.447289;0.006799;-0.009061;0.552514;7;1;10;643.033081;283.72168
0;4.111555;26.84362;-0.006922;0.02298;0.591073;7;1;10;655.952759;254.964813
0;4.163549;25.713963;0.051777;0.012459;0.543862;7;1;10;648.93396;286.361877
0;4.355612;22.716976;0.009336;0.004219;0.536713;7;1;10;651.161255;200.459717
0;4.345311;22.371117;0.007389;-0.002264;0.581807;7;1;10;496.20932;307.209198
0;4.483059;19.437523;0.002489;0.014727;0.597104;7;1;10;502.282501;306.59436
0;5.253203;10.62774;0.017987;0.010527;0.574287;7;1;10;499.927216;264.687653
0;4.767516;15.721056;-0.007906;0.006524;0.586071;7;1;10;502.875916;253.626938
0;4.353609;21.520847;0.000903;0.011377;0.638619;7;1;10;479.357727;42.806076
0;4.687488;16.038086;-0.003254;0.004323;0.631422;7;1;10;474.27179;43.326515
0;4.647444;16.901661;0.006571;-0.001684;0.612987;7;1;10;471.688538;24.430996
0;4.621028;16.989765;0.001834;0.002841;0.610252;7;1;10;469.182281;24.922241
0;4.437953;19.92231;0.010158;0.02841;0.606309;7;1;10;481.176514;125.327423
0;5.692387;6.281952;-0.021326;0.002003;0.604252;7;1;10;475;117.218887
0;6.447608;3.332857;0.011294;3.10E-05;0.603495;7;1;10;475;78.58374
0;5.06205;11.017856;0.003759;0.015674;0.584057;7;1;10;473.222717;74.442207
0;4.886972;13.12928;0.007977;0.005756;0.622484;7;1;10;473.042664;174.638733
0;5.183963;10.04013;-0.010508;0.001238;0.605581;7;1;10;471.018768;145.139175
0;4.015468;31.534397;-0.002454;-0.001931;0.616384;7;1;3;756.507324;92.777969
0;4.441237;19.709435;-0.015819;0.010584;0.582811;7;1;3;752.787109;215.146194
0;3.526651;41.965096;0.032602;-0.002209;0.652411;7;1;3;749.132324;81.876213
0;4.736316;15.941187;0.011063;-0.008524;0.615603;7;1;10;467.996277;218.210266
0;5.649115;6.37986;0.018261;0.009475;0.632831;7;1;10;470;133.698822
0;3.908113;33.534355;-0.004922;-0.000659;0.61417;7;1;3;756.133057;90.236298
0;6.009479;5.228342;0.008436;0.000813;0.580543;7;1;3;750;184.845093
0;5.275497;10.438684;0.030699;0.012281;0.608093;7;1;3;750;105.467392
0;5.460671;13.643379;0.000121;0.0036;0.642728;7;1;10;383.152283;193.064331
0;6.14774;15.180811;-0.001824;-0.007344;0.584915;7;1;10;383.800385;195.832184
0;6.287445;12.504347;-0.001869;-0.005558;0.595851;7;1;10;378.320129;201.235489
0;7.627973;9.599159;-0.008993;-0.011355;0.592816;7;1;10;379.84613;240.556
0;5.27962;18.375151;-0.008386;-0.021875;0.59014;7;1;10;383.738831;270.574158
0;4.522943;18.375376;0.003099;0.004625;0.646166;7;1;10;413.775848;318.360718
0;4.811004;14.848333;0.013185;0.001936;0.629484;7;1;10;417.963013;320.436676
0;4.895363;13.204868;0.000676;0.008918;0.576563;7;1;10;421.292389;287.88147
0;4.857248;13.72996;0.00106;0.021863;0.573174;7;1;10;425.9021;254.930099
0;4.74723;15.176697;0.005;0.021155;0.614223;7;1;10;416.01358;247.587646
0;5.221855;12.048214;0.024286;0.011309;0.601028;7;1;10;419.453888;226.643051
0;5.012042;12.561859;0.012816;0.005921;0.597247;7;1;10;420.740265;220.564682
0;4.810217;14.612946;0.004843;0.00257;0.63547;7;1;10;422.100403;193.813568
0;4.849712;14.127404;-0.006024;0.010773;0.607854;7;1;3;500.071564;179.282379
0;4.885015;13.652315;0.007163;0.012712;0.649505;7;1;3;498.172119;109.83847
0;4.090506;29.286823;0.003774;-0.006375;0.664807;7;1;3;489.719208;78.071053
0;4.683647;17.030651;0.014848;0.006734;0.599979;7;1;3;495.75827;211.815796
0;6.033105;5.673096;-0.015751;-0.000607;0.649251;7;1;3;495.103271;143.450378
0;4.541008;19.464714;0.035381;-0.001797;0.675204;7;1;3;493.820557;60.906971
0;3.792598;37.058533;-0.001058;0.006927;0.577613;7;1;3;737.725464;180.669678
0;4.096343;28.962824;-0.016066;0.000198;0.607471;7;1;3;735.654114;168.361404
0;5.023252;17.24568;-0.028475;-0.014574;0.606921;7;1;3;733.116821;179.276596
0;4.105954;27.473812;0.008485;-0.003597;0.603249;7;1;3;489.483704;229.444275
0;5.63558;7.97707;0.016333;-0.002653;0.628398;7;1;3;495.021393;250.438202
0;4.997918;11.658298;-0.000549;0.014092;0.640816;7;1;3;496.54126;183.09375
0;4.197595;29.296452;-0.015317;0.000373;0.6099;7;1;10;276.161682;148.82933
0;5.414603;13.434237;-0.0199;-0.042275;0.583667;7;1;10;271.46283;197.223801
0;4.674181;17.910591;-0.025355;-0.023343;0.590625;7;1;3;727.711304;268.144348
0;5.651992;9.303228;-0.014195;-0.003556;0.607626;7;1;3;731.654419;323.669556
0;5.201237;9.837376;0.011484;-0.005306;0.596204;7;1;3;733.877014;328.30426
0;4.547602;19.786121;-0.017464;0.006397;0.638356;7;1;10;273.15155;153.363892
0;5.754825;8.002686;-0.01947;-0.000529;0.603667;7;1;10;270.285522;144.270691
0;5.260996;16.148455;-0.027325;-0.000511;0.573168;7;1;10;271.464874;287.209351
0;4.919694;14.415586;0.013723;-0.004764;0.587684;7;1;10;268.943665;201.755798
0;7.659366;1.805948;-0.001438;0.000514;0.583791;7;1;10;270;291.687561
0;4.262081;24.04524;0.020933;0.01349;0.580374;7;1;10;396.504242;306.095673
0;5.422046;9.082862;0.023877;0.008597;0.635283;7;1;10;399.823792;191.062805
0;5.051815;11.168501;0.008305;0.01621;0.677166;7;1;10;397.92569;85.036041
0;4.703961;15.734732;0.010031;0.024249;0.600218;7;1;10;397.544312;232.78743
0;4.553435;19.607765;0.028786;0.011447;0.6824;7;1;10;398.3685;157.751099
0;4.969331;12.743176;0.001854;0.000308;0.598935;7;1;10;376.864929;289.67276
0;4.792483;15.273705;-0.004209;0.008807;0.598908;7;1;10;381.588379;274.444824
0;5.148652;10.701921;0.006871;0.008605;0.602443;7;1;10;378.158447;269.442169
0;5.293272;9.661512;-0.01024;0.002763;0.602324;7;1;10;380.362915;235.280426
0;4.465187;20.519485;0.003234;-0.005088;0.588512;7;1;10;272.469299;283.460175
0;4.671902;16.297834;-0.003108;0.011315;0.590644;7;1;10;279.135437;249.448242
0;4.388269;21.363243;-0.003704;0.000478;0.607935;7;1;10;268.427582;298.128754
0;5.181819;10.542753;0.024451;-0.002118;0.607412;7;1;10;274.846558;291.770264
0;5.064905;10.902815;0.000984;0.012394;0.587934;7;1;10;276.519745;193.157867
0;4.548021;19.011444;-0.002848;-0.001243;0.614899;7;1;10;297.863586;176.450104
0;4.976886;15.377619;-0.0146;0.004056;0.635501;7;1;10;297.226563;173.104599
0;6.138898;11.925854;-0.013607;-0.025406;0.598401;7;1;10;296.432068;215.347595
0;5.24811;12.920057;0.005919;-0.004802;0.610258;7;1;10;227.272614;138.203552
0;4.968767;15.501709;-0.009973;-0.029661;0.583832;7;1;10;222.578613;158.177582
0;4.380149;21.031639;0.010134;0.032121;0.607306;7;1;10;270.607117;239.043518
0;4.67562;18.703991;0.032168;0.012341;0.590408;7;1;10;273.69516;183.982574
0;4.749223;17.712992;-0.000753;-0.021519;0.64545;7;1;10;290.834076;183.489166
0;5.601408;10.468874;0.025726;0.000381;0.617979;7;1;10;294.938965;231.058441
0;4.760588;16.896812;-0.015221;0.002624;0.604663;7;1;10;297.225891;297.91394
0;5.152105;15.988544;-0.007528;-0.011901;0.62895;7;1;10;229.998642;147.752686
0;5.263252;10.682711;0.001038;0.010929;0.619745;7;1;10;230.106384;181.818268
0;4.907451;13.107366;-0.000637;0.001228;0.60337;7;1;10;228.772217;159.126785
0;5.135247;10.805878;-0.000677;0.01853;0.615603;7;1;10;227.128098;125.193359
0;4.625925;18.414642;0.005435;0.003592;0.622857;7;1;10;223.938919;125.86747
0;9.425343;3.575103;-0.010091;-0.008717;0.606472;7;1;10;220;225.883606
0;5.194296;16.592636;-0.014607;-0.025083;0.625694;7;1;10;221.948151;265.928864
0;4.648436;23.705496;0.003218;-0.001045;0.599112;7;1;10;233.088623;111.825653
0;6.055359;9.348629;-0.02406;-0.02658;0.60792;7;1;10;225.368256;135.855835
0;5.563738;8.308057;-0.009185;-0.000297;0.615125;7;1;10;226.009918;164.626495
0;6.294018;4.88128;-0.011868;-0.000437;0.607932;7;1;10;225.202332;154.095459
0;6.38704;1.58996;-0.005836;0.000683;0.630038;7;1;10;225;158.68074
0;4.23647;24.190948;0.002242;-0.002477;0.620514;7;1;10;220.69281;86.713806
0;4.619854;18.109459;-0.023277;-0.026587;0.631343;7;1;10;217.275131;152.952118
0;5.031309;13.234278;-0.013186;0.00253;0.599544;7;1;10;220.161041;279.177124
0;4.75961;18.933346;0.000123;0.000138;0.625162;7;1;10;230.563171;104.245193
0;5.609948;8.874994;-0.006939;-0.004375;0.616117;7;1;10;225;119.757271
0;7.257555;1.538262;0.003891;-0.00078;0.602375;7;1;10;225;180
0;;0;0;0;0.637992;7;1;10;225;
0;10.448322;0.024926;0;0;0.63441;7;1;10;225;135.002686
0;4.142749;26.213966;0.024117;0.004387;0.654286;7;1;10;221.874146;92.44722
0;4.436915;20.911661;0.019162;0.006596;0.618623;7;1;4;587.983582;301.620422
0;4.738907;14.814169;;;0.590981;7;1;4;592.125732;311.120544
0;5.227359;15.718505;-0.006972;-0.009248;0.602593;7;1;5;586.248047;188.946014
0;5.901898;14.425341;-0.005395;-0.008737;0.626445;7;1;5;587.691895;203.055756
0;4.604073;17.217686;0.020148;0.009857;0.612436;7;1;10;223.182602;208.710938
0;5.402503;9.031826;0.016016;0.002531;0.571833;7;1;10;224.313202;189.877167
0;5.391708;8.741463;0.013536;0.003742;0.619354;7;1;10;224.260895;167.594482
0;3.967771;31.138885;0.021375;0.003081;0.600416;7;1;4;584.440979;302.734009
0;5.266685;9.649853;0.006424;0.002055;0.591149;7;1;4;590;289.274323
0;4.480356;19.009153;;;0.461501;7;1;4;594.3302;287.802063
0;6.674162;13.12711;0.004291;0.004016;0.603532;7;1;5;582.4953;214.557297
0;6.144272;10.464789;0.00015;-0.007075;0.559667;7;1;5;584.314575;221.740601
0;4.717577;17.311966;0.007587;-0.001183;0.548512;7;1;4;587.868896;294.347595
0;4.23831;27.192305;-0.038862;-0.002917;0.383527;7;1;4;591.693115;315.622467
0;4.1616;25.06044;0.018413;0.010101;0.526111;7;1;3;599.912231;229.580688
0;5.170039;10.99684;-0.017182;0.001993;0.578151;7;1;3;601.105957;176.107483
0;4.290414;23.014751;0.038596;0.005479;0.630551;7;1;3;599.937744;105.808662
0;4.448931;20.220873;-0.005099;0.001756;0.589853;7;1;10;206.633774;117.411331
0;5.355405;9.135275;0.013349;0.013638;0.628473;7;1;10;204.433182;168.437225
0;6.028785;8.729788;-0.012313;-0.049819;0.583185;7;1;10;200.828766;212.291626
0;4.028262;29.686047;-0.003317;-0.002252;0.547924;7;1;3;592.720459;235.311157
0;5.564087;8.924438;0.024885;0.007272;0.599452;7;1;3;600;216.978439
0;4.109393;27.009035;0.028695;0.009759;0.644392;7;1;3;597.106812;110.308022
0;4.497986;20.166849;-0.002274;-0.002686;0.585355;7;1;10;203.186829;114.858727
0;5.593669;7.97618;-0.004249;0.013157;0.628723;7;1;10;200.55481;178.121735
0;5.217485;10.748287;-0.030499;-0.000409;0.597524;7;1;10;200;252.001617
0;4.959424;12.469597;-0.001519;0.011347;0.686655;7;1;10;220.577057;186.519714
0;6.707062;11.236259;-0.003456;-0.023983;0.657725;7;1;10;219.747467;203.145569
0;5.188934;10.279148;0.000939;0.014444;0.636374;7;1;10;216.758591;181.336975
0;6.039349;10.886875;-0.002211;-0.001056;0.624857;7;1;10;217.353012;229.644257
0;4.230691;25.773384;0.016797;0.010256;0.603177;7;1;4;570.762329;299.77298
0;4.956451;13.615148;0.012086;0.014927;0.571036;7;1;4;576.176147;306.421692
0;4.544916;20.300293;-0.009425;4.10E-05;0.472794;7;1;4;578.729858;318.613525
0;4.307075;26.53116;-0.018981;-0.000349;0.354948;7;1;5;510.728821;170.574646
0;3.84002;38.919018;-0.040166;-2.00E-06;0.300998;7;1;5;510.078979;178.848999
0;3.593116;44.730217;-0.020065;-0.017798;0.335434;7;1;5;511.051636;190.263123
0;4.674932;18.07415;0.002053;0.001008;0.668942;7;1;10;199.68306;281.106201
0;4.942083;13.581747;-0.001397;0.003839;0.682696;7;1;10;205.193207;258.524353
0;5.158954;11.688678;-0.000264;0.007116;0.661524;7;1;10;208.933167;214.589081
0;6.104015;14.109493;0.005521;-0.01422;0.632956;7;1;10;212.526611;222.118591
0;5.069608;12.720625;-0.0296;-0.011378;0.645016;7;1;10;215;271.606964
0;4.926199;17.17301;0.024666;0.005824;0.584205;7;1;4;573.311279;273.003296
0;5.231561;12.713144;-0.021238;-0.004681;0.471988;7;1;4;575.805359;274.274139
0;4.415859;32.275417;-0.011251;-0.050808;0.568419;7;1;5;671.584045;157.497299
0;3.948029;32.163429;-0.00857;0.002336;0.543149;7;1;5;672.9729;186.149277
0;4.421487;27.928432;-0.01711;-0.006692;0.6148;7;1;5;511.256134;34.253922
0;5.008131;18.154308;-0.028901;-0.000364;0.515472;2;1;5;505.956238;40.720474
0;5.26958;16.765202;-0.028553;-0.031842;0.415981;2;1;5;500.935913;107.287323
0;5.427238;8.639796;-0.02673;0.00168;0.624439;7;1;10;195;276.82959
0;4.943686;13.356207;0.011736;0.003519;0.62823;7;1;10;200.901337;273.609924
0;5.430932;8.361229;0.000686;0.006482;0.62058;7;1;10;203.976212;229.967651
0;5.365941;9.713137;-0.003175;-0.000988;0.604797;7;1;10;205.282913;202.283035
0;6.602693;9.405869;-0.007291;-0.007802;0.651972;7;1;10;206.110672;200.850952
0;5.27578;12.607154;0.008325;0.000617;0.491095;7;1;4;572.436279;259.248718
0;4.63412;21.769802;-0.019389;0.002623;0.469764;7;1;4;577.059326;276.234222
0;4.336579;24.570507;-0.05096;-0.00631;0.630263;7;1;5;666.278564;90.371727
0;6.08147;7.166111;-0.021886;-0.002414;0.59208;7;1;5;665;212.511871
0;4.624642;18.633936;0.019645;-0.000755;0.616655;7;1;5;665.761475;133.076416
0;4.593681;18.730928;-0.002194;0.00897;0.629613;7;1;10;186.782867;192.374756
0;4.758431;17.991764;-0.007764;-0.000968;0.605216;7;1;10;186.969589;181.887085
0;5.234077;13.597716;-0.013141;-0.023148;0.580871;7;1;10;186.567902;201.501129
0;4.832449;14.751122;-0.011069;0.002502;0.593872;7;1;10;195.108246;258.794739
0;5.389159;8.567454;0.009215;0.006942;0.599537;7;1;10;200.316803;240.75589
0;5.495508;7.87966;-0.00339;0.002262;0.654289;7;1;10;201.489227;206.686646
0;6.685871;8.836426;-0.003326;-0.015176;0.663329;7;1;10;201.911026;205.241272
0;5.230176;11.307088;-0.008773;-0.002842;0.655113;7;1;10;204.86377;267.898987
0;5.015513;19.169537;-0.013788;-0.018;0.62061;7;1;5;667.578247;78.562233
0;5.245447;5.373712;-0.018124;0.000232;0.602826;2;1;5;665;10.853958
0;4.799253;14.953474;0.038735;-0.0053;0.611647;7;1;5;665;71.507614
0;5.312042;18.322323;-0.028349;-0.00862;0.476857;7;1;5;486.909485;176.412262
0;5.439841;22.478514;-0.02501;-0.009195;0.501881;7;1;5;487.537964;186.783051
0;4.13867;31.816967;-0.021003;-0.002712;0.432014;7;1;5;490.448792;200.009583
0;5.550237;11.43084;-0.001087;-0.011716;0.632387;7;1;10;210.142776;114.965591
0;5.20742;12.641424;-0.00908;-0.015235;0.615538;7;1;10;207.693115;174.070374
0;5.241407;16.089451;-0.001627;-0.032054;0.620329;7;1;10;179.497192;212.559387
